"job_id","job_role","industry","country","year","automation_risk_percent","ai_replacement_score","skill_gap_index","salary_before_usd","salary_after_usd","salary_change_percent","skill_demand_growth_percent","remote_feasibility_score","ai_adoption_level","education_requirement_level","automation_risk_category","skill_transition_pressure","wage_volatility_index","reskilling_urgency_score","ai_disruption_intensity","risk_tier","safe_zone_flag","salary_direction"
10391,"Data Analyst","Manufacturing","Canada",2021,"12.90","13.19","87.05","142086.34","144370.70","1.61","6.06","42.95","94.08",3,"Low","49.98","1.61","31.76","12.1363","Low","Safe Zone","Growing"
10392,"Marketing Specialist","Manufacturing","Singapore",2021,"67.30","62.67","33.89","72865.86","63826.31","-12.41","8.46","49.01","6.77",3,"High","50.60","12.41","40.81","4.5562","Moderate","Transitional","Declining"
10393,"Teacher","Technology","Brazil",2023,"35.08","37.42","58.95","67984.29","62311.61","-8.34","-6.72","16.26","25.76",4,"Medium","47.02","8.34","34.22","9.0366","Low","Transitional","Declining"
10394,"Marketing Specialist","Manufacturing","Canada",2023,"59.56","51.91","13.82","131526.86","121279.25","-7.79","-3.25","51.67","47.19",2,"Medium","36.69","7.79","30.31","28.1064","Moderate","Transitional","Declining"
10395,"HR Manager","Retail","India",2025,"23.03","23.55","69.57","88139.11","92240.37","4.65","5.28","68.18","52.88",4,"Low","46.30","4.65","31.48","12.1783","Low","Safe Zone","Growing"
10396,"Truck Driver","Transportation","UK",2020,"85.90","101.93","99.90","121101.16","98258.81","-18.86","3.64","60.22","77.75",5,"High","92.90","18.86","69.99","66.7873","High","High Risk","Declining"
10397,"Truck Driver","Retail","Germany",2020,"26.88","24.38","35.46","123593.73","108138.43","-12.50","24.11","92.73","53.81",5,"Low","31.17","12.50","25.14","14.4641","Low","Transitional","Declining"
10398,"Teacher","Retail","Japan",2022,"60.67","64.45","85.85","127485.43","133826.70","4.97","-1.42","88.72","5.44",2,"High","73.26","4.97","51.51","3.3004","Moderate","Transitional","Growing"
10399,"Marketing Specialist","Manufacturing","UK",2023,"33.30","37.39","68.34","120636.17","94017.96","-22.06","13.07","83.03","55.45",5,"Medium","50.82","22.06","40.44","18.4649","Low","Transitional","Declining"
10400,"Customer Support Rep","Retail","Brazil",2023,"61.05","66.79","19.09","100320.51","98630.82","-1.68","21.56","91.29","50.02",1,"High","40.07","1.68","30.65","30.5372","Moderate","Transitional","Declining"
10401,"Marketing Specialist","Healthcare","Australia",2020,"10.71","10.32","17.11","140529.46","148604.10","5.75","-24.12","42.89","52.22",4,"Low","13.91","5.75","11.14","5.5928","Low","Transitional","Growing"
10402,"Accountant","Technology","Brazil",2022,"15.80","15.53","66.34","74670.53","83030.66","11.20","1.44","58.30","58.76",3,"Low","41.07","11.20","29.58","9.2841","Low","Safe Zone","Growing"
10403,"HR Manager","Healthcare","Singapore",2021,"30.78","30.57","5.40","81635.63","77860.13","-4.62","9.14","78.80","37.42",4,"Medium","18.09","4.62","15.32","11.5179","Low","Transitional","Declining"
10404,"Truck Driver","Manufacturing","Germany",2020,"26.89","31.77","18.14","70172.21","74730.41","6.50","4.72","62.31","90.53",2,"Low","22.52","6.50","18.15","24.3435","Low","Safe Zone","Growing"
10405,"Mechanical Engineer","Finance","UK",2025,"49.51","43.68","56.44","42053.33","39538.51","-5.98","2.95","10.55","11.23",5,"Medium","52.97","5.98","38.53","5.5600","Moderate","Transitional","Declining"
10406,"Truck Driver","Transportation","Singapore",2021,"90.52","91.45","43.50","88458.87","79996.82","-9.57","6.34","62.63","83.42",3,"High","67.01","9.57","52.13","75.5118","High","High Risk","Declining"
10407,"Software Engineer","Retail","India",2024,"39.25","45.26","13.82","129106.36","142654.98","10.49","21.46","62.99","11.89",4,"Medium","26.54","10.49","22.99","4.6668","Low","Safe Zone","Growing"
10408,"HR Manager","Retail","Japan",2023,"54.94","52.71","6.33","54630.73","55564.65","1.71","4.80","48.76","14.98",3,"Medium","30.63","1.71","24.39","8.2300","Moderate","Transitional","Growing"
10409,"Accountant","Healthcare","Canada",2023,"73.12","59.53","12.67","86846.98","88157.93","1.51","-3.59","24.20","65.09",5,"High","42.90","1.51","33.50","47.5938","High","High Risk","Growing"
10410,"Teacher","Education","India",2023,"18.24","20.50","73.38","141048.38","142385.04","0.95","-2.40","73.80","90.27",5,"Low","45.81","0.95","29.60","16.4652","Low","Transitional","Growing"
10411,"Accountant","Finance","Japan",2022,"43.74","51.64","12.25","81987.51","76570.25","-6.61","0.27","35.81","66.47",1,"Medium","28.00","6.61","23.15","29.0740","Moderate","Transitional","Declining"
10412,"Truck Driver","Finance","Germany",2022,"58.82","51.33","3.17","140819.97","130028.15","-7.66","1.18","23.15","25.34",2,"Medium","31.00","7.66","26.78","14.9050","Moderate","Transitional","Declining"
10413,"Financial Analyst","Retail","Australia",2022,"26.16","23.85","22.55","81677.60","86624.48","6.06","-3.84","23.40","74.13",4,"Low","24.36","6.06","19.05","19.3924","Low","Transitional","Growing"
10414,"Software Engineer","Education","USA",2025,"36.04","41.54","1.02","124122.79","110759.64","-10.77","29.98","23.11","23.41",1,"Medium","18.53","10.77","17.95","8.4370","Low","Transitional","Declining"
10415,"Mechanical Engineer","Energy","Canada",2025,"65.02","55.89","52.73","54915.56","45661.18","-16.85","4.26","41.60","80.24",3,"High","58.88","16.85","46.88","52.1720","Moderate","Transitional","Declining"
10416,"Financial Analyst","Technology","Japan",2023,"12.60","14.74","31.94","101525.03","95213.67","-6.22","-7.24","51.37","68.87",4,"Low","22.27","6.22","16.49","8.6776","Low","Transitional","Declining"
10417,"HR Manager","Energy","Brazil",2022,"71.12","81.53","33.70","40645.44","40672.64","0.07","1.29","70.01","35.28",1,"High","52.41","0.07","38.58","25.0911","High","High Risk","Growing"
10418,"Customer Support Rep","Manufacturing","India",2021,"67.41","76.74","79.56","136089.46","129875.12","-4.57","-0.65","62.89","72.37",4,"High","73.49","4.57","52.20","48.7846","Moderate","Transitional","Declining"
10419,"Teacher","Technology","Japan",2024,"17.52","15.24","92.29","33100.59","28698.87","-13.30","0.48","79.69","86.36",2,"Low","54.91","13.30","38.69","15.1303","Low","Transitional","Declining"
10420,"Customer Support Rep","Education","Canada",2024,"42.29","43.81","84.32","101820.68","86494.24","-15.05","22.40","68.77","96.03",2,"Medium","63.30","15.05","46.73","40.6111","Moderate","Transitional","Declining"
10421,"Accountant","Retail","Australia",2021,"30.97","27.26","95.81","37221.06","35815.81","-3.78","-9.26","21.07","36.70",3,"Medium","63.39","3.78","42.27","11.3660","Low","Transitional","Declining"
10422,"Financial Analyst","Finance","Singapore",2026,"42.01","42.17","12.25","78434.34","78455.39","0.03","28.54","85.73","95.11",1,"Medium","27.13","0.03","20.49","39.9557","Moderate","Transitional","Growing"
10423,"Customer Support Rep","Education","Germany",2022,"82.18","67.30","21.47","40512.88","47295.38","16.74","0.05","12.91","26.70",1,"High","51.83","16.74","44.34","21.9421","High","High Risk","Growing"
10424,"Truck Driver","Transportation","Australia",2022,"31.57","30.44","92.53","79540.08","69091.04","-13.14","20.67","75.83","74.30",4,"Medium","62.05","13.14","44.33","23.4565","Low","Transitional","Declining"
10425,"Data Analyst","Retail","India",2020,"9.66","10.26","38.64","133169.64","110683.57","-16.89","5.80","40.12","0.50",5,"Low","24.15","16.89","20.52","0.0483","Low","Transitional","Declining"
10426,"Data Analyst","Technology","India",2022,"66.49","59.18","90.97","132355.65","117015.32","-11.59","-1.05","48.39","93.36",4,"High","78.73","11.59","57.36","62.0751","Moderate","Transitional","Declining"
10427,"Customer Support Rep","Finance","UK",2026,"84.86","84.47","54.55","79037.56","80203.27","1.47","4.31","95.54","47.34",5,"High","69.71","1.47","50.75","40.1727","High","High Risk","Growing"
10428,"Financial Analyst","Manufacturing","Australia",2024,"39.04","44.81","94.31","78285.54","61860.63","-20.98","4.01","28.80","99.62",3,"Medium","66.68","20.98","50.20","38.8916","Low","Transitional","Declining"
10429,"HR Manager","Technology","India",2021,"23.22","26.14","42.06","40039.70","37697.64","-5.85","2.54","98.38","26.52",4,"Low","32.64","5.85","23.66","6.1579","Low","Transitional","Declining"
10430,"Truck Driver","Finance","UK",2023,"77.22","74.92","67.94","60608.80","57049.68","-5.87","8.26","75.79","59.76",4,"High","72.58","5.87","53.03","46.1467","High","High Risk","Declining"
10431,"Data Analyst","Education","Singapore",2025,"12.00","13.57","69.89","90818.30","92302.75","1.63","-8.08","24.64","18.40",5,"Low","40.95","1.63","26.26","2.2080","Low","Transitional","Growing"
10432,"Mechanical Engineer","Manufacturing","USA",2026,"26.89","28.56","67.97","38731.38","37645.28","-2.80","5.91","91.45","77.87",5,"Low","47.43","2.80","31.99","20.9392","Low","Transitional","Declining"
10433,"Data Analyst","Energy","Canada",2022,"50.71","45.42","98.76","140918.02","133374.89","-5.35","4.88","56.03","15.40",4,"Medium","74.74","5.35","51.52","7.8093","Moderate","Transitional","Declining"
10434,"Marketing Specialist","Retail","USA",2024,"51.49","61.51","75.69","68671.05","72677.59","5.83","3.61","19.91","89.02",1,"Medium","63.59","5.83","45.05","45.8364","Moderate","Transitional","Growing"
10435,"Customer Support Rep","Technology","Brazil",2024,"30.22","29.19","74.55","77408.03","74634.33","-3.58","32.64","64.42","17.09",2,"Medium","52.39","3.58","35.53","5.1646","Low","Transitional","Declining"
10436,"Accountant","Technology","Singapore",2022,"50.47","60.30","19.39","38033.88","31978.59","-15.92","-8.71","21.32","57.15",1,"Medium","34.93","15.92","30.78","28.8436","Moderate","Transitional","Declining"
10437,"Marketing Specialist","Transportation","Australia",2024,"40.63","46.11","42.30","148279.57","147268.35","-0.68","20.21","59.70","86.68",3,"Medium","41.47","0.68","29.15","35.2181","Moderate","Transitional","Declining"
10438,"Software Engineer","Healthcare","Germany",2023,"54.19","57.61","26.68","79241.64","83623.86","5.53","17.46","96.08","87.29",4,"Medium","40.44","5.53","31.34","47.3025","Moderate","Transitional","Growing"
10439,"HR Manager","Education","UK",2026,"39.90","36.61","12.41","78915.36","77774.09","-1.45","-6.13","90.32","32.10",4,"Medium","26.16","1.45","20.12","12.8079","Low","Transitional","Declining"
10440,"Mechanical Engineer","Energy","UK",2024,"40.88","38.98","36.90","116716.66","86386.91","-25.99","6.71","94.90","27.63",1,"Medium","38.89","25.99","35.22","11.2951","Moderate","Transitional","Declining"
10441,"Accountant","Manufacturing","Brazil",2023,"68.30","68.71","44.17","37555.90","35930.90","-4.33","11.76","71.14","87.45",3,"High","56.24","4.33","41.87","59.7284","Moderate","Transitional","Declining"
10442,"Teacher","Healthcare","Singapore",2020,"47.53","50.20","34.02","117184.69","109002.73","-6.98","24.80","67.11","26.27",1,"Medium","40.78","6.98","31.31","12.4861","Moderate","Transitional","Declining"
10443,"Financial Analyst","Technology","Australia",2024,"56.05","59.92","44.49","59924.82","63653.30","6.22","12.42","15.14","49.43",5,"Medium","50.27","6.22","37.63","27.7055","Moderate","Transitional","Growing"
10444,"Software Engineer","Finance","Brazil",2026,"6.45","5.98","42.22","51226.35","60699.62","18.49","2.21","49.33","23.41",5,"Low","24.34","18.49","20.79","1.5099","Low","Safe Zone","Growing"
10445,"Financial Analyst","Technology","USA",2025,"39.04","40.48","93.64","89933.38","79672.38","-11.41","6.91","88.78","86.24",2,"Medium","66.34","11.41","47.13","33.6681","Low","Transitional","Declining"
10446,"Software Engineer","Technology","Australia",2021,"60.80","71.76","27.64","70011.67","74371.07","6.23","23.23","88.15","25.45",4,"High","44.22","6.23","34.48","15.4736","Moderate","Transitional","Growing"
10447,"Financial Analyst","Healthcare","Brazil",2023,"56.09","65.97","21.59","66825.56","61498.32","-7.97","3.21","25.92","38.21",5,"Medium","38.84","7.97","31.30","21.4320","Moderate","Transitional","Declining"
10448,"Truck Driver","Healthcare","UK",2020,"30.21","28.55","24.41","133741.27","145025.70","8.44","7.30","28.26","8.17",2,"Medium","27.31","8.44","21.94","2.4682","Low","Safe Zone","Growing"
10449,"Software Engineer","Energy","India",2020,"24.78","20.39","88.35","52578.24","54476.42","3.61","0.50","74.12","5.70",5,"Low","56.57","3.61","37.50","1.4125","Low","Safe Zone","Growing"
10450,"Data Analyst","Transportation","UK",2021,"35.67","34.94","38.69","45204.02","42142.07","-6.77","12.48","51.24","88.11",2,"Medium","37.18","6.77","27.91","31.4288","Low","Transitional","Declining"
10451,"Marketing Specialist","Energy","Singapore",2025,"32.28","26.28","88.91","89266.88","116139.86","30.10","3.28","26.19","71.49",4,"Medium","60.60","30.10","48.62","23.0770","Low","Safe Zone","Growing"
10452,"Accountant","Finance","Australia",2022,"26.20","24.11","63.12","119970.74","115353.27","-3.85","7.13","77.91","66.27",1,"Low","44.66","3.85","30.57","17.3627","Low","Transitional","Declining"
10453,"Mechanical Engineer","Finance","Brazil",2020,"52.36","62.13","34.68","111970.35","90451.39","-19.22","17.56","80.94","40.31",4,"Medium","43.52","19.22","37.11","21.1063","Moderate","Transitional","Declining"
10454,"Software Engineer","Healthcare","Japan",2025,"39.10","40.05","51.13","84888.27","80568.16","-5.09","-1.52","21.12","72.35",2,"Medium","45.12","5.09","32.51","28.2888","Low","Transitional","Declining"
10455,"Marketing Specialist","Healthcare","Canada",2026,"62.10","65.54","91.76","61795.70","58965.42","-4.58","9.68","16.10","0.01",2,"High","76.93","4.58","53.74","0.0062","Moderate","Transitional","Declining"
10456,"Financial Analyst","Transportation","Germany",2022,"50.64","56.29","82.30","86478.54","82959.61","-4.07","1.18","34.94","40.56",5,"Medium","66.47","4.07","46.17","20.5396","Moderate","Transitional","Declining"
10457,"Customer Support Rep","Retail","UK",2025,"33.73","40.11","0.20","122654.22","112105.34","-8.60","5.55","20.80","59.00",4,"Medium","16.97","8.60","16.13","19.9007","Low","Transitional","Declining"
10458,"Customer Support Rep","Energy","Canada",2024,"47.07","46.13","54.92","98801.78","91729.73","-7.16","6.38","76.64","29.35",3,"Medium","51.00","7.16","37.45","13.8150","Moderate","Transitional","Declining"
10459,"Mechanical Engineer","Finance","USA",2024,"18.01","15.14","23.70","105441.59","95170.27","-9.74","4.30","12.91","2.47",2,"Low","20.86","9.74","17.24","0.4448","Low","Transitional","Declining"
10460,"Customer Support Rep","Manufacturing","Australia",2022,"54.48","60.76","57.36","127161.40","116573.95","-8.33","0.82","82.27","72.78",5,"Medium","55.92","8.33","41.50","39.6505","Moderate","Transitional","Declining"
10461,"Financial Analyst","Education","Japan",2026,"51.24","59.18","63.07","93097.86","115507.03","24.07","5.47","56.50","27.27",2,"Medium","57.16","24.07","46.64","13.9731","Moderate","Transitional","Growing"
10462,"Financial Analyst","Manufacturing","Canada",2023,"76.77","90.84","16.68","93671.38","94838.55","1.25","-5.45","12.55","83.30",2,"High","46.72","1.25","36.09","63.9494","High","High Risk","Growing"
10463,"Financial Analyst","Finance","Singapore",2020,"71.12","77.84","82.24","110605.53","115796.82","4.69","12.89","45.86","79.68",5,"High","76.68","4.69","54.53","56.6684","High","High Risk","Growing"
10464,"Software Engineer","Education","Australia",2024,"5.00","4.64","34.18","42585.02","46140.64","8.35","12.27","62.49","41.79",4,"Low","19.59","8.35","14.76","2.0895","Low","Safe Zone","Growing"
10465,"Mechanical Engineer","Manufacturing","USA",2025,"52.49","60.86","35.78","70109.66","80647.26","15.03","15.04","51.20","85.96",2,"Medium","44.14","15.03","36.24","45.1204","Moderate","Transitional","Growing"
10466,"Marketing Specialist","Transportation","India",2022,"34.66","36.61","66.78","65378.35","59379.14","-9.18","4.60","96.18","29.64",5,"Medium","50.72","9.18","36.65","10.2732","Low","Transitional","Declining"
10467,"Marketing Specialist","Technology","Canada",2020,"43.21","42.94","37.08","48189.92","43733.05","-9.25","11.20","71.41","80.21",4,"Medium","40.14","9.25","31.18","34.6587","Moderate","Transitional","Declining"
10468,"Truck Driver","Education","UK",2025,"26.62","29.09","63.80","53492.79","46922.64","-12.28","23.63","17.61","52.37",1,"Low","45.21","12.28","33.47","13.9409","Low","Transitional","Declining"
10469,"Accountant","Energy","Brazil",2024,"78.13","82.78","33.05","97620.20","90824.25","-6.96","9.82","57.59","50.69",1,"High","55.59","6.96","43.26","39.6041","High","High Risk","Declining"
10470,"HR Manager","Education","Canada",2024,"36.36","39.95","56.50","113867.52","129427.45","13.66","9.67","67.05","67.77",1,"Medium","46.43","13.66","35.59","24.6412","Low","Safe Zone","Growing"
10471,"Data Analyst","Finance","Japan",2025,"15.78","17.97","15.54","70777.96","70251.46","-0.74","16.07","26.52","73.72",2,"Low","15.66","0.74","11.20","11.6330","Low","Transitional","Declining"
